Event_Date,Event_Order,Event,Ticker,Reaction_10D_%,Volume_Change_%
2023-04-04,3,Finland joins NATO,BA.L,2.9352224405299943,15.148409072524371
2023-04-04,3,Finland joins NATO,HAG.DE,2.7232859116985697,108.45644596984063
2023-04-04,3,Finland joins NATO,600760.SS,2.316013964393515,4.560308228194487
2023-04-04,3,Finland joins NATO,SAF.PA,2.2067730558691157,4.513576716409684
2023-04-04,3,Finland joins NATO,ESLT,2.145777199113197,-23.27790973871734
2023-04-04,3,Finland joins NATO,000768.SZ,1.8195903800444668,25.891475770482675
2023-04-04,3,Finland joins NATO,HII,1.793811356379349,-38.94118593611715
2023-04-04,3,Finland joins NATO,LDOS,1.7343900759417386,-30.694923424926767
2023-04-04,3,Finland joins NATO,079550.KS,1.6830394982535468,-10.508343703206046
2023-04-04,3,Finland joins NATO,GD,1.6585445122550446,25.094161958568726
2023-04-04,3,Finland joins NATO,KTOS,1.4797474931883547,-6.978231328768214
2023-04-04,3,Finland joins NATO,AM.PA,1.3721151739280124,-16.707189996526573
2023-04-04,3,Finland joins NATO,FCT.MI,1.219509451053602,-18.913732580191557
2023-04-04,3,Finland joins NATO,ASB.AX,-1.7492773777829762,-24.231800609697295
2023-04-04,3,Finland joins NATO,600118.SS,-2.1283840063691994,-21.71684101764383
2023-04-04,3,Finland joins NATO,600372.SS,-2.215917986527549,-4.18182343211928
2023-04-04,3,Finland joins NATO,BAB.L,-2.5691689669532947,32.651011801826414
2023-04-04,3,Finland joins NATO,RHM.DE,-2.92609988017305,46.230829413121754
2023-04-04,3,Finland joins NATO,600893.SS,-3.0022606943503893,-20.36536070469428
2023-10-07,4,Oct. 7 Attack,BAH,17.04953261082107,-28.92320097958696
2023-10-07,4,Oct. 7 Attack,KTOS,12.849535594908623,161.21102080811576
2023-10-07,4,Oct. 7 Attack,NOC,11.349644089403178,81.73710924529196
2023-10-07,4,Oct. 7 Attack,GD,10.653729142312995,96.44366126674544
2023-10-07,4,Oct. 7 Attack,RHM.DE,10.332113864491976,33.08465335880999
2023-10-07,4,Oct. 7 Attack,KOG.OL,9.927479007864616,25.249223629893926
2023-10-07,4,Oct. 7 Attack,HII,9.898319726296801,54.632326174008014
2023-10-07,4,Oct. 7 Attack,PLTR,8.500003814697266,37.072564528613604
2023-10-07,4,Oct. 7 Attack,HO.PA,8.489854451995082,44.64570575371602
2023-10-07,4,Oct. 7 Attack,BA.L,8.188018416029962,37.70009958586631
2023-10-07,4,Oct. 7 Attack,LMT,7.849186742043002,150.4965956649385
2023-10-07,4,Oct. 7 Attack,CACI,7.702351874595714,20.78239608801955
2023-10-07,4,Oct. 7 Attack,ESLT,7.272013195144877,254.26731078904993
2023-10-07,4,Oct. 7 Attack,AM.PA,5.044851403632111,-17.49512331769796
2023-10-07,4,Oct. 7 Attack,047810.KS,4.948453726820157,62.762880001974054
2023-10-07,4,Oct. 7 Attack,HAL.NS,4.549671465008132,-47.64190348433822
2023-10-07,4,Oct. 7 Attack,SAAB-B.ST,4.454007350507627,36.35093398730535
2023-10-07,4,Oct. 7 Attack,QQ.L,4.266010470341608,118.79825135311961
2023-10-07,4,Oct. 7 Attack,HAG.DE,3.793840083816291,82.07233122438511
2023-10-07,4,Oct. 7 Attack,LDOS,2.9622396722197797,6.406432748538005
2023-10-07,4,Oct. 7 Attack,079550.KS,2.2538671457835058,302.4557381037514
2023-10-07,4,Oct. 7 Attack,LDO.MI,2.1961905001699478,43.98525443019676
2023-10-07,4,Oct. 7 Attack,600118.SS,1.883093835993721,42.801631179813484
2023-10-07,4,Oct. 7 Attack,LHX,1.7918822194397777,8.627577409904541
2023-10-07,4,Oct. 7 Attack,RTX,1.77853911366892,21.264358974358966
2023-10-07,4,Oct. 7 Attack,BEL.NS,1.777083581308836,-34.4423448556879
2023-10-07,4,Oct. 7 Attack,7012.T,0.5801137797266209,-1.7622958665977406
2023-10-07,4,Oct. 7 Attack,SAF.PA,0.29603064423542325,-9.107552823599562
2023-10-07,4,Oct. 7 Attack,BDL.NS,-0.422621650158439,-18.565883177721364
2023-10-07,4,Oct. 7 Attack,7011.T,-1.0064691252970825,-14.60355935446833
2023-10-07,4,Oct. 7 Attack,FCT.MI,-1.5923717629505618,-34.76688912660659
2023-10-07,4,Oct. 7 Attack,IDR.MC,-1.8978088739117438,-18.502607135655857
2023-10-07,4,Oct. 7 Attack,012450.KS,-2.8735626179062,69.73217507517542
2023-10-07,4,Oct. 7 Attack,CHG.L,-3.2432394962684907,-6.411074837566644
2023-10-07,4,Oct. 7 Attack,600372.SS,-3.279315989322895,30.5878453853186
2023-10-07,4,Oct. 7 Attack,600893.SS,-3.554107125406525,19.13626688873451
2023-10-07,4,Oct. 7 Attack,BAB.L,-3.6768244750268075,3.375183241647628
2023-10-07,4,Oct. 7 Attack,AIR.PA,-3.9533778872170022,16.234718887243858
2023-10-07,4,Oct. 7 Attack,000768.SZ,-4.44832134558153,0.3449002629118292
2023-10-07,4,Oct. 7 Attack,ASB.AX,-4.521278636306592,58.40789724178861
2023-10-07,4,Oct. 7 Attack,600760.SS,-6.513842655992841,-20.3125453663383
2023-10-07,4,Oct. 7 Attack,BBAI,-13.24503635409675,-31.81329831681986
2024-03-07,5,Sweden joins NATO,FCT.MI,22.096618237174415,106.16331832870802
2024-03-07,5,Sweden joins NATO,079550.KS,18.058540018777624,-15.640483508383163
2024-03-07,5,Sweden joins NATO,7012.T,11.105745292128466,39.95978992286231
2024-03-07,5,Sweden joins NATO,LDO.MI,8.1245298507149,43.38955667077518
2024-03-07,5,Sweden joins NATO,HO.PA,6.5669576469948865,-35.150928783949055
2024-03-07,5,Sweden joins NATO,SAAB-B.ST,5.5854988528244665,-23.447503428086968
2024-03-07,5,Sweden joins NATO,000768.SZ,4.89678436105363,8.579595850201605
2024-03-07,5,Sweden joins NATO,IDR.MC,4.867008519291693,-37.527543983930975
2024-03-07,5,Sweden joins NATO,AIR.PA,4.851573146635757,-23.63994052374935
2024-03-07,5,Sweden joins NATO,BAB.L,4.838704048583087,-6.699877302477885
2024-03-07,5,Sweden joins NATO,RHM.DE,4.622646722149959,27.109729284795712
2024-03-07,5,Sweden joins NATO,BA.L,4.227061524921205,-9.03561231188521
2024-03-07,5,Sweden joins NATO,SAF.PA,3.458948399090267,16.18827385116701
2024-03-07,5,Sweden joins NATO,ASB.AX,3.4146309693180887,-46.01253004176681
2024-03-07,5,Sweden joins NATO,RTX,2.3307981735732453,11.861019473199796
2024-03-07,5,Sweden joins NATO,600893.SS,2.208654311630731,-27.01622409447806
2024-03-07,5,Sweden joins NATO,LMT,1.7583607584207073,-17.128539301967315
2024-03-07,5,Sweden joins NATO,7011.T,1.7336222686145764,18.2936175938873
2024-03-07,5,Sweden joins NATO,LHX,1.3484630842300893,-23.28912466843501
2024-03-07,5,Sweden joins NATO,GD,0.7868190263502717,-7.493806264871095
2024-03-07,5,Sweden joins NATO,600118.SS,0.5443157785269159,-19.40381844903303
2024-03-07,5,Sweden joins NATO,HAL.NS,0.4880003196813032,65.88065527474127
2024-03-07,5,Sweden joins NATO,LDOS,0.24268531540541094,-3.2620744259699075
2024-03-07,5,Sweden joins NATO,HAG.DE,0.05935552722304838,-26.908315892053626
2024-03-07,5,Sweden joins NATO,NOC,-0.03472200890084487,-26.160233989895886
2024-03-07,5,Sweden joins NATO,KOG.OL,-0.07390561214344338,-48.14734065007876
2024-03-07,5,Sweden joins NATO,CHG.L,-0.144087641891133,-24.122930531725473
2024-03-07,5,Sweden joins NATO,600372.SS,-0.5907218417458671,3.046849240756244
2024-03-07,5,Sweden joins NATO,CACI,-0.7469703254516236,-4.468121670390102
2024-03-07,5,Sweden joins NATO,047810.KS,-1.1428573145640164,-4.45374217369956
2024-03-07,5,Sweden joins NATO,HII,-1.6288428480596417,-20.115149334292916
2024-03-07,5,Sweden joins NATO,600760.SS,-1.6723227795107043,-1.7114468990312215
2024-03-07,5,Sweden joins NATO,BAH,-1.7196107291753804,-23.33029553443562
2024-03-07,5,Sweden joins NATO,AM.PA,-1.8589372857268471,-6.427409277681351
2024-03-07,5,Sweden joins NATO,QQ.L,-2.590404204561225,73.65294913851885
2024-03-07,5,Sweden joins NATO,PLTR,-2.5917050259473218,-26.64481416872532
2024-03-07,5,Sweden joins NATO,KTOS,-4.714915686091825,-37.72094322307784
2024-03-07,5,Sweden joins NATO,012450.KS,-6.118248718709118,-54.237168545021866
2024-03-07,5,Sweden joins NATO,BDL.NS,-7.031111021169534,12.061343751681374
2024-03-07,5,Sweden joins NATO,BEL.NS,-7.92296083568308,81.69464718550843
2024-03-07,5,Sweden joins NATO,ESLT,-11.010121329821065,67.97250859106529
2024-03-07,5,Sweden joins NATO,BBAI,-27.380948410688223,-12.501436887783168
2024-04-13,6,Iran Attack on Israel I,HAL.NS,6.906344892466643,135.14219646402742
2024-04-13,6,Iran Attack on Israel I,BEL.NS,5.90104351004106,16.82074071203379
2024-04-13,6,Iran Attack on Israel I,FCT.MI,5.198351599349116,-55.75372387334924
2024-04-13,6,Iran Attack on Israel I,BDL.NS,4.8555781596733905,222.27547176316094
2024-04-13,6,Iran Attack on Israel I,600372.SS,3.3707971244464563,129.8228171968906
2024-04-13,6,Iran Attack on Israel I,7012.T,3.0049334789497895,50.110574850132835
2024-04-13,6,Iran Attack on Israel I,600760.SS,2.3796266434991775,76.50148865279849
2024-04-13,6,Iran Attack on Israel I,7011.T,2.2958189518335725,41.24872930454748
2024-04-13,6,Iran Attack on Israel I,000768.SZ,2.200962334356471,55.70141546330887
2024-04-13,6,Iran Attack on Israel I,LMT,1.8643640653257298,46.38297872340424
2024-04-13,6,Iran Attack on Israel I,NOC,1.7777683795240806,4.7482375733223225
2024-04-13,6,Iran Attack on Israel I,KTOS,1.2359619670380129,-10.245963230751244
2024-04-13,6,Iran Attack on Israel I,ASB.AX,0.8733616270600209,-17.873895237288007
2024-04-13,6,Iran Attack on Israel I,SAF.PA,0.1946539318184337,-16.016398626211792
2024-04-13,6,Iran Attack on Israel I,ESLT,0.11428729283644579,-2.0134228187919434
2024-04-13,6,Iran Attack on Israel I,AM.PA,0.0,-18.350137594859262
2024-04-13,6,Iran Attack on Israel I,RTX,-0.12783323144012204,-12.876071818045743
2024-04-13,6,Iran Attack on Israel I,012450.KS,-0.8474557741154465,6.899963704415479
2024-04-13,6,Iran Attack on Israel I,600893.SS,-1.083348351847413,68.86283938213383
2024-04-13,6,Iran Attack on Israel I,CACI,-1.3882166361949833,-0.4198152812762368
2024-04-13,6,Iran Attack on Israel I,KOG.OL,-1.516158189979644,-36.99619970184702
2024-04-13,6,Iran Attack on Israel I,LHX,-1.679745132414212,-11.031848678360678
2024-04-13,6,Iran Attack on Israel I,GD,-1.7412856252807751,6.82396535559624
2024-04-13,6,Iran Attack on Israel I,BA.L,-2.2487446362021712,-11.735688904282316
2024-04-13,6,Iran Attack on Israel I,HO.PA,-2.358485518060749,-13.017820629477017
2024-04-13,6,Iran Attack on Israel I,BAB.L,-2.524267448333284,-45.83215000598793
2024-04-13,6,Iran Attack on Israel I,600118.SS,-2.6792651418465985,48.939622055727284
2024-04-13,6,Iran Attack on Israel I,047810.KS,-2.7668041183276815,21.13344420368466
2024-04-13,6,Iran Attack on Israel I,LDOS,-2.914667129522397,25.618699700607017
2024-04-13,6,Iran Attack on Israel I,AIR.PA,-3.0908430494783756,-13.408399027660112
2024-04-13,6,Iran Attack on Israel I,BAH,-3.194168497927319,3.7700486574157477
2024-04-13,6,Iran Attack on Israel I,CHG.L,-3.641440533268847,-34.25884384526117
2024-04-13,6,Iran Attack on Israel I,IDR.MC,-4.992031096133509,-5.476136164923884
2024-04-13,6,Iran Attack on Israel I,HII,-5.040533618967913,-18.00989554700385
2024-04-13,6,Iran Attack on Israel I,QQ.L,-5.757405857097875,63.02047084595153
2024-04-13,6,Iran Attack on Israel I,RHM.DE,-6.110281994254175,-33.41522659238716
2024-04-13,6,Iran Attack on Israel I,SAAB-B.ST,-6.115837839696803,-47.31027593533996
2024-04-13,6,Iran Attack on Israel I,LDO.MI,-6.832832388639753,-40.12657520494422
2024-04-13,6,Iran Attack on Israel I,079550.KS,-6.884677759960556,19.80736281633795
2024-04-13,6,Iran Attack on Israel I,HAG.DE,-7.8469879203456605,-55.46551433737533
2024-04-13,6,Iran Attack on Israel I,PLTR,-10.844947170760545,20.45352880073157
2024-04-13,6,Iran Attack on Israel I,BBAI,-25.641025014020848,-2.9100418701053066
2024-07-31,7,Haniyeh Killed in Tehran,600118.SS,17.12194630147106,217.58861949881617
2024-07-31,7,Haniyeh Killed in Tehran,NOC,10.773094749623846,-26.821639760861416
2024-07-31,7,Haniyeh Killed in Tehran,AM.PA,10.017171396882096,-27.063866857301754
2024-07-31,7,Haniyeh Killed in Tehran,RTX,8.890598808622396,-35.371322350489024
2024-07-31,7,Haniyeh Killed in Tehran,LMT,6.465439958728059,-13.520476488068667
2024-07-31,7,Haniyeh Killed in Tehran,047810.KS,5.5335926481483,-41.33040206104337
2024-07-31,7,Haniyeh Killed in Tehran,600372.SS,5.5280525555621685,17.99323048388586
2024-07-31,7,Haniyeh Killed in Tehran,BAB.L,4.200007240286618,-35.671229781211075
2024-07-31,7,Haniyeh Killed in Tehran,AIR.PA,4.1194466263891005,16.556015444873463
2024-07-31,7,Haniyeh Killed in Tehran,BA.L,2.6598010292832486,178.67870650215738
2024-07-31,7,Haniyeh Killed in Tehran,000768.SZ,2.6576721542013626,-21.79307131609449
2024-07-31,7,Haniyeh Killed in Tehran,CHG.L,2.567391961897947,175.29365849222467
2024-07-31,7,Haniyeh Killed in Tehran,600760.SS,2.3122735630191515,-6.429380956610431
2024-07-31,7,Haniyeh Killed in Tehran,HAG.DE,1.5005970061056306,-24.82525285889
2024-07-31,7,Haniyeh Killed in Tehran,ESLT,1.3484868658977023,3.019213174748403
2024-07-31,7,Haniyeh Killed in Tehran,GD,0.8781950338123679,-40.16756842580944
2024-07-31,7,Haniyeh Killed in Tehran,HO.PA,0.8608610613527246,-12.365361378833173
2024-07-31,7,Haniyeh Killed in Tehran,BEL.NS,0.033339754629335694,-1.7027102966776897
2024-07-31,7,Haniyeh Killed in Tehran,QQ.L,-0.073847356706358,8.539797147047379
2024-07-31,7,Haniyeh Killed in Tehran,CACI,-0.1094993947084566,32.964601769911496
2024-07-31,7,Haniyeh Killed in Tehran,RHM.DE,-0.28225522625293653,30.97261804412692
2024-07-31,7,Haniyeh Killed in Tehran,PLTR,-1.0526341452256616,95.19640695645984
2024-07-31,7,Haniyeh Killed in Tehran,BDL.NS,-1.8267670876485398,-18.52025668544358
2024-07-31,7,Haniyeh Killed in Tehran,600893.SS,-1.9754950499318635,-23.38741530344748
2024-07-31,7,Haniyeh Killed in Tehran,HAL.NS,-2.248673021264036,17.89537260278953
2024-07-31,7,Haniyeh Killed in Tehran,LDO.MI,-3.5665865999812474,-12.53408585154573
2024-07-31,7,Haniyeh Killed in Tehran,SAF.PA,-3.9401402517776574,75.06485263649427
2024-07-31,7,Haniyeh Killed in Tehran,LHX,-4.351662772094134,-40.046145357877315
2024-07-31,7,Haniyeh Killed in Tehran,HII,-4.4704250919607835,27.140476800820302
2024-07-31,7,Haniyeh Killed in Tehran,KOG.OL,-4.562045516775914,13.106723659916252
2024-07-31,7,Haniyeh Killed in Tehran,LDOS,-4.610271894539286,-14.095154841111812
2024-07-31,7,Haniyeh Killed in Tehran,SAAB-B.ST,-5.355364820082276,-12.001936573792648
2024-07-31,7,Haniyeh Killed in Tehran,BAH,-5.659028042518055,-32.25422019670242
2024-07-31,7,Haniyeh Killed in Tehran,7011.T,-6.486484203820431,118.9760332697451
2024-07-31,7,Haniyeh Killed in Tehran,012450.KS,-6.532658490439191,13.917574142230627
2024-07-31,7,Haniyeh Killed in Tehran,ASB.AX,-7.782103224857206,62.662533106611676
2024-07-31,7,Haniyeh Killed in Tehran,KTOS,-7.935777994410598,-16.40762122269449
2024-07-31,7,Haniyeh Killed in Tehran,FCT.MI,-9.343067192359333,-32.01597692948247
2024-07-31,7,Haniyeh Killed in Tehran,IDR.MC,-12.022712915142685,45.14009654991658
2024-07-31,7,Haniyeh Killed in Tehran,079550.KS,-13.461534549089471,-22.347261218641822
2024-07-31,7,Haniyeh Killed in Tehran,BBAI,-22.22221702791757,7.141496857741392
2024-07-31,7,Haniyeh Killed in Tehran,7012.T,-28.828221614363436,85.29393755077214
2024-10-01,8,Iran Attack on Israel II,000768.SZ,26.388261692283454,165.02355713131362
2024-10-01,8,Iran Attack on Israel II,012450.KS,25.383884500257835,139.3410256575264
2024-10-01,8,Iran Attack on Israel II,600760.SS,23.57216409849987,193.63034583330045
2024-10-01,8,Iran Attack on Israel II,600372.SS,22.568439628875247,209.80421045615464
2024-10-01,8,Iran Attack on Israel II,600893.SS,22.033401653331985,164.65298119108573
2024-10-01,8,Iran Attack on Israel II,600118.SS,21.766109954780276,189.4617231126462
2024-10-01,8,Iran Attack on Israel II,7012.T,14.777809206081693,35.702247913754206
2024-10-01,8,Iran Attack on Israel II,PLTR,12.33062072875395,0.5475026753889667
2024-10-01,8,Iran Attack on Israel II,079550.KS,11.888108990959623,74.00314810025546
2024-10-01,8,Iran Attack on Israel II,7011.T,10.320831946983922,25.415275370894808
2024-10-01,8,Iran Attack on Israel II,SAAB-B.ST,8.199018074214436,-43.73382683914389
2024-10-01,8,Iran Attack on Israel II,ESLT,8.04325322498627,-17.7790903721205
2024-10-01,8,Iran Attack on Israel II,KTOS,7.967271473628923,48.610465416602096
2024-10-01,8,Iran Attack on Israel II,KOG.OL,6.809342837401844,27.726676043681707
2024-10-01,8,Iran Attack on Israel II,HAG.DE,6.495354762546435,-27.990507856576528
2024-10-01,8,Iran Attack on Israel II,LDOS,5.156195510256079,-27.306299609122085
2024-10-01,8,Iran Attack on Israel II,LMT,5.08443105272034,4.364247770359175
2024-10-01,8,Iran Attack on Israel II,CACI,3.916438096881558,-18.55574167131956
2024-10-01,8,Iran Attack on Israel II,RHM.DE,3.225799265284124,5.918891004163784
2024-10-01,8,Iran Attack on Israel II,RTX,2.8823736814198586,-37.69673138047938
2024-10-01,8,Iran Attack on Israel II,LHX,2.786066822262012,-29.618210091693918
